season_x,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name,player_id,season_y,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,player_score
2024,GB,20.0,DIV,2,Willis,Malik,Malik,Offense,00-0038128,2,QB,WIL614428,QB,Malik Willis,00-0038128,2024.0,REG,40.0,54.0,550.0,3.0,0.0,8.0,37.0,1.0,1.0,430.0,274.0,20.0,16.246639245377366,0.0,6.585853374826273,0.8143767208244926,20.0,138.0,1.0,0.0,0.0,6.0,3.918402077029504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,51.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058698495748855,26.5
2024,GB,20.0,DIV,2,Melton,Bo,Bo,Offense,00-0037091,80,WR,MEL575431,WR,Bo Melton,00-0037091,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,54.0,0.0,0.0,0.0,4.0,1.031141520710662,0.0,8.0,17.0,91.0,0.0,0.0,0.0,303.0,7.0,5.0,-1.1558007349667605,0.0,3.245750915750916,0.5418884229562762,0.8988298601110603,1.4420135365121562,0.0,14.5,22.500000000000004,11.0,0.051051051051051,0.0999340369393139,0.006375227686703,0.1565238061280277,0.0362983645791783,0.0,0.0423728813559322,0.0364963503649635,0.0181491822895891,0.0290386916633426,0.2732732732732733,0.0227369186927787,18.7
2024,MIN,20.0,DIV,2,Oliver,Josh,Josh,Offense,00-0035249,84,TE,OLI524360,TE,Josh Oliver,00-0035249,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,258.0,3.0,0.0,0.0,218.0,129.0,14.0,16.962974843394477,0.0,15.186008436008436,0.9190733381122396,0.8600271276722643,1.9806289965389443,0.0,43.8,65.8,11.0,0.0821114369501466,0.0757997218358831,0.1229742612011439,0.1838069328939264,0.0948180815876515,0.12,0.1052631578947368,0.1075949367088607,0.1074090407938258,0.0998544652701212,0.7565982404692082,0.0662545059105463,57.4
2024,MIN,20.0,DIV,2,Nailor,Jalen,Jalen,Offense,00-0037291,83,WR,NAI067484,WR,Jalen Nailor,00-0037291,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,1.0,-3.0658695094753057,0.0,28.0,42.0,414.0,6.0,0.0,0.0,487.0,106.0,22.0,24.56312599459513,0.0,10.924822022094569,1.42904144369052,2.0288771058317563,3.563776139618009,0.0,77.0,105.0,15.0,0.0860655737704918,0.1245205829711071,0.0651505838967424,0.2287148270326234,0.1081222251240532,0.2,0.1176470588235294,0.1290322580645161,0.1540611125620266,0.1264977800992426,0.8483606557377049,0.0786599343751404,79.6
2024,MIN,20.0,DIV,2,Mullens,Nicholas,Nick,Offense,00-0033319,12,QB,MUL486612,QB,Nicholas Mullens,00-0033319,2024.0,REG,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,2.0,4.8687256226548925,0.0,5.80952380952381,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033553634977122,4.3
2024,MIN,20.0,DIV,2,Akers,Cam,Cam,Offense,00-0036414,27,RB,AKE415291,RB,Cam Akers,00-0036414,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,444.0,2.0,1.0,1.0,21.0,-18.5232545894105,0.0,14.0,18.0,68.0,3.0,0.0,0.0,-27.0,83.0,4.0,-1.0221885307149088,0.0,-6.817765567765568,0.4962455572350729,-0.0883470856068233,0.6825253759278331,0.0,79.2,93.2,15.0,0.0328467153284671,-0.0063484599106513,0.0441254651780967,0.0441913050641796,0.016267942583732,0.1034482758620689,0.0189573459715639,0.0291666666666666,0.0598581092229005,0.0337040092393994,0.1240875912408759,0.0658796918074503,18.7
2024,MIN,20.0,DIV,2,Powell,Brandon,Brandon,Offense,00-0034646,4,WR,POW179215,WR,Brandon Powell,00-0034646,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,71.0,0.0,0.0,0.0,102.0,12.0,5.0,5.094511381350458,0.0,7.210671936758893,0.3614041314041314,0.4361365802847068,0.8474018033054919,0.0,7.1000000000000005,14.1,7.0,0.0454545454545454,0.0587219343696027,0.0153256704980842,0.1151593656775003,0.0406178489702517,0.0,0.0568181818181818,0.0476190476190476,0.0203089244851258,0.0324942791762013,0.3227272727272727,0.021866567414162,18.2
2024,PIT,20.0,DIV,2,Williams,Michael,Mike,Offense,00-0033536,18,WR,WIL000009,WR,Michael Williams,00-0033536,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,298.0,1.0,0.0,0.0,518.0,35.0,14.0,15.48235466580683,0.0,9.254194997701976,1.0619062864195947,2.210868548372164,3.1404674134899064,0.0,35.800000000000004,56.8,13.0,0.0764044943820224,0.1608196212356411,0.0262762762762762,0.2432624385615466,0.1080493110949963,0.0476190476190476,0.1037037037037037,0.0961538461538461,0.077834179357022,0.0959632583998066,0.6696629213483146,0.0559099141664697,49.6
2024,PIT,20.0,DIV,2,Warren,Jaylen,Jaylen,Offense,00-0037228,30,RB,WAR659612,RB,Jaylen Warren,00-0037228,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,511.0,1.0,1.0,1.0,28.0,-14.24301524644535,0.0,38.0,47.0,310.0,0.0,1.0,0.0,-4.0,315.0,16.0,1.6996221386777377,0.0,27.21904761904762,1.761759910329819,-0.0568068789521412,2.6028750502282296,0.0,86.10000000000001,124.1,15.0,0.1075514874141876,-0.0011788977306218,0.222457627118644,0.1603841129367839,0.0985691573926868,0.0,0.1142857142857142,0.1012658227848101,0.0492845786963434,0.0788553259141494,0.7093821510297483,0.1078661451542807,30.1
2024,PIT,20.0,DIV,2,Fields,Justin,Justin,Offense,00-0036945,2,QB,FIE769504,QB,Justin Fields,00-0036945,2024.0,REG,106.0,161.0,1106.0,5.0,1.0,16.0,124.0,2.0,1.0,1251.0,520.0,45.0,8.539870473925077,0.0,5.793125192760048,0.5996360852413722,62.0,289.0,5.0,4.0,0.0,19.0,2.4346262689507974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.14,119.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597522057443214,23.4
2024,PIT,20.0,DIV,2,Washington,Darnell,Darnell,Offense,00-0038558,80,TE,WAS185860,TE,Darnell Washington,00-0038558,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,200.0,1.0,0.0,0.0,108.0,126.0,9.0,8.605247256637085,0.0,24.67202380952381,0.9274971123884168,0.4960137624459459,1.7384553022947873,0.0,26.0,45.0,13.0,0.0656167979002624,0.0345047923322683,0.0945945945945946,0.1260290307162083,0.0697107005925409,0.0625,0.0737704918032786,0.072463768115942,0.0661053502962704,0.0682685604740327,0.5249343832020997,0.0432958743842364,39.5
2024,LAC,20.0,DIV,2,Chark,Darrell,D.J.,Offense,00-0034777,9,WR,CHA553392,WR,Darrell Chark,00-0034777,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,31.0,1.0,0.0,0.0,115.0,7.0,1.0,-4.062413258827291,0.0,3.517857142857143,0.2826970443349754,0.3728299434942396,0.6850265269484308,0.0,9.1,13.1,4.0,0.0714285714285714,0.093954248366013,0.0179028132992327,0.1823062558356676,0.0298363811357074,0.125,0.02,0.0344827586206896,0.0774181905678537,0.0488691049085659,0.2214285714285714,0.0343417396319404,21.3
2024,LAC,20.0,DIV,2,Haskins,Hassan,Hassan,Offense,00-0037617,28,RB,HAS288544,RB,Hassan Haskins,00-0037617,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,89.0,2.0,1.0,1.0,13.0,-3.679708030249458,0.0,3.0,3.0,49.0,1.0,0.0,0.0,7.0,42.0,2.0,5.056516458338592,0.0,15.5,0.0916666666666666,0.027065527065527,0.1564458689458689,0.0,29.8,32.8,11.0,0.0086705202312138,0.0023553162853297,0.0359281437125748,0.0148900333750846,0.0179159049360146,0.0666666666666666,0.016260162601626,0.0217391304347826,0.0422912858013406,0.027666057282145,0.1416184971098266,0.0336168904376345,12.7
2024,LAC,20.0,DIV,2,Palmer,Josh,Josh,Offense,00-0036988,5,WR,PAL451625,WR,Josh Palmer,00-0036988,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,584.0,1.0,0.0,0.0,991.0,101.0,28.0,25.21970903005195,2.0,12.251577266076753,2.1828070707042224,3.903244309888595,6.006481622978351,0.0,68.4,107.4,15.0,0.1431718061674008,0.2537122375832053,0.0675133689839572,0.4177274993176656,0.1714621256605989,0.05,0.1794871794871795,0.1647727272727272,0.1107310628302994,0.1471697005284791,1.2863436123348018,0.0875134448029725,89.5
2024,LAC,20.0,DIV,2,Smartt,Stone,Stone,Offense,00-0037475,84,TE,SMA808525,TE,Stone Smartt,00-0037475,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,208.0,0.0,1.0,1.0,192.0,66.0,11.0,7.4363414367544465,0.0,8.733586738464787,0.6105937277655854,0.68905206887525,1.398227039861053,0.0,18.8,34.8,7.0,0.0818965517241379,0.0984615384615384,0.0895522388059701,0.2016140583554376,0.1214244016345592,0.0,0.1375,0.1235955056179775,0.0607122008172796,0.0971395213076474,0.896551724137931,0.0601951152009963,38.6
2024,LAC,20.0,DIV,2,Heinicke,Taylor,Taylor,Offense,00-0031800,8,QB,HEI610185,QB,Taylor Heinicke,00-0031800,2024.0,REG,3.0,5.0,28.0,0.0,0.0,3.0,28.0,0.0,0.0,32.0,9.0,1.0,-5.95559958711965,0.0,2.833333333333333,0.0,2.0,20.0,0.0,0.0,0.0,1.0,0.4483568174764514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099910336877161,0.0
2024,TB,20.0,DIV,2,Durham,Payne,Payne,Offense,00-0039050,87,TE,DUR344537,TE,Payne Durham,00-0039050,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,115.0,2.0,1.0,0.0,124.0,24.0,5.0,10.39665140165016,0.0,7.742511472674176,0.38564016004001,0.4472310482677584,0.8915219738474458,0.0,23.5,34.5,5.0,0.0823529411764705,0.098256735340729,0.0404721753794266,0.2021348000372891,0.085820895522388,0.2,0.0769230769230769,0.0933333333333333,0.142910447761194,0.1086567164179104,0.6764705882352942,0.0661046177428626,51.9
2024,TB,20.0,DIV,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer,00-0039052,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,172.0,1.0,0.0,0.0,315.0,42.0,7.0,5.945010595227359,0.0,7.904198803267127,0.591174751975316,1.3550662566040883,1.835308507585836,0.0,23.200000000000003,35.2,10.0,0.0591397849462365,0.1276337115072933,0.0277777777777777,0.1908166466251895,0.0648567119155354,0.0526315789473684,0.0518518518518518,0.0519480519480519,0.0587441454314519,0.062411685321902,0.4623655913978494,0.0352147902118889,33.2
2024,TB,20.0,DIV,2,Trask,Kyle,Kyle,Offense,00-0036928,2,QB,TRA389332,QB,Kyle Trask,00-0036928,2024.0,REG,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.0,0.0,0.2978109391406178,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,-6.623033578041941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005550621669626,0.5
2024,TB,20.0,DIV,2,Miller,Ryan,Ryan,Offense,00-0038824,81,WR,MIL545030,WR,Ryan Miller,00-0038824,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,128.0,2.0,0.0,0.0,195.0,55.0,7.0,4.8478659505378845,0.0,42.27043610669748,0.5800023990639954,0.8847902893179498,1.489356801118558,0.0,24.8,36.8,8.0,0.0719424460431654,0.0967741935483871,0.0451930977814297,0.1853330239034578,0.0577878103837471,0.0952380952380952,0.0686274509803921,0.073170731707317,0.0765129528109212,0.0652778673546168,0.460431654676259,0.0412001791312136,39.7
2024,TB,20.0,DIV,2,Jarrett,Rakim,Rakim,Offense,00-0038821,18,WR,JAR260842,WR,Rakim Jarrett,00-0038821,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,124.0,0.0,0.0,0.0,127.0,18.0,5.0,7.414585556128578,0.0,6.933638583638584,0.3232456375900571,0.5592331708018594,0.8763316759463873,0.0,12.4,21.4,6.0,0.0511627906976744,0.0822538860103627,0.0213523131672597,0.1425472948548017,0.0774032459425717,0.0,0.0666666666666666,0.0568181818181818,0.0387016229712858,0.0619225967540574,0.5767441860465117,0.033953163673288,26.0
2024,TB,20.0,DIV,2,Irving,Mar'Keise,Bucky,Offense,00-0039361,7,RB,IRV731762,RB,Mar'Keise Irving,00-0039361,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1122.0,8.0,2.0,1.0,52.0,20.879305200389357,0.0,47.0,52.0,392.0,0.0,0.0,0.0,-159.0,528.0,16.0,15.518046194164771,0.0,-23.07889574193922,1.5511855506949717,-0.8033504590546618,1.7644330047041945,0.0,197.4,244.4,17.0,0.0910683012259194,-0.040070564516129,0.2157744176542705,0.1045460002259759,0.0870144284128745,0.0,0.0714285714285714,0.060377358490566,0.0435072142064372,0.0696115427302996,0.6865148861646234,0.1387532644487339,70.1
2024,DEN,20.0,DIV,3,Estime,Audric,Audric,Offense,00-0039373,23,RB,EST610772,RB,Audric Estime,00-0039373,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,310.0,2.0,2.0,1.0,15.0,-7.429717775516861,0.0,5.0,5.0,27.0,0.0,0.0,0.0,-10.0,37.0,2.0,-0.7653279736405239,0.0,-16.166666666666668,0.157258064516129,-0.0672598716312589,0.1888051866323123,0.0,43.7,48.7,13.0,0.0111856823266219,-0.0031645569620253,0.0219714964370546,0.0142468779203126,0.0087662337662337,0.0,0.0138888888888888,0.0116959064327485,0.0043831168831168,0.007012987012987,0.0604026845637583,0.041429179072735,17.2
2024,DEN,20.0,DIV,3,Wilson,Zachary,Zach,Offense,00-0037013,4,QB,WIL827119,QB,Zachary Wilson,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,0.0
2024,DEN,20.0,DIV,3,Vele,Devaughn,Devaughn,Offense,00-0039424,17,WR,VEL175757,WR,Devaughn Vele,00-0039424,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,475.0,3.0,0.0,0.0,461.0,127.0,26.0,35.08660535645322,0.0,13.588144148059618,1.6373615219353177,2.07214558159535,3.906544190019721,0.0,65.5,106.5,13.0,0.1230425055928411,0.1458860759493671,0.0754156769596199,0.3012726191487554,0.1542207792207792,0.1111111111111111,0.1805555555555555,0.1695906432748538,0.1326659451659451,0.1455988455988456,1.0626398210290828,0.0905997447894512,85.8
2024,GB,20.0,DIV,3,Brooks,Christopher,Christopher,Offense,00-0038685,30,RB,BRO120605,RB,Christopher Brooks,00-0038685,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,183.0,1.0,0.0,0.0,12.0,4.7882587546025,0.0,11.0,13.0,69.0,0.0,0.0,0.0,-22.0,95.0,2.0,-3.788488999606906,0.0,4.7904040404040416,0.4951738963503669,-0.1425856901245624,0.6429508614383567,0.0,31.200000000000003,42.2,11.0,0.0452961672473867,-0.0091896407685881,0.0729086722947045,0.0605925382562096,0.0271760535643954,0.0,0.0188679245283018,0.0165289256198347,0.0135880267821977,0.0217408428515163,0.2404181184668989,0.0437822920341128,17.4
2024,GB,20.0,DIV,3,Sims,Ben,Ben,Offense,00-0038809,89,TE,SIM655854,TE,Ben Sims,00-0038809,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,42.0,0.0,0.0,0.0,40.0,16.0,1.0,2.154267674020957,0.0,4.652173913043479,0.1844877753196938,0.1830374290102148,0.4048578632866911,0.0,4.2,8.200000000000001,4.0,0.0446428571428571,0.041407867494824,0.0376470588235294,0.1000905797101449,0.0448717948717948,0.0,0.0222222222222222,0.0185185185185185,0.0224358974358974,0.0358974358974359,0.375,0.0221597665117284,13.4
2024,MIN,20.0,DIV,3,Chandler,Ty,Ty,Offense,00-0037276,32,RB,CHA336645,RB,Ty Chandler,00-0037276,2024.0,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5984916715533473,0.0,0.0,0.0,56.0,182.0,0.0,0.0,0.0,9.0,-10.497865136634411,0.0,6.0,6.0,42.0,0.0,0.0,0.0,-11.0,53.0,2.0,2.102610439935233,0.0,-12.8,0.2389003910743041,-0.0402406486390323,0.3301821325641335,0.0,22.4,28.4,10.0,0.0189274447949526,-0.0040770941438102,0.0511089681774349,0.0251294918773808,0.0169491525423728,0.0,0.0166666666666666,0.0144927536231884,0.0084745762711864,0.0135593220338983,0.1324921135646687,0.0330801845035642,8.4
2024,MIN,20.0,DIV,3,Jones,Daniel,Daniel,Offense,00-0035710,13,QB,JON165462,QB,Daniel Jones,00-0035710,2024.0,REG,216.0,341.0,2070.0,8.0,7.0,29.0,172.0,4.0,2.0,2509.0,944.0,106.0,-33.38181234381192,0.0,8.60143693917,0.8939496586325822,67.0,265.0,2.0,0.0,0.0,26.0,8.926219049462816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.3,135.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184952292424201,24.3
2024,MIN,20.0,DIV,3,Mundt,Johnny,Johnny,Offense,00-0033246,86,TE,MUN312153,TE,Johnny Mundt,00-0033246,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,142.0,2.0,0.0,0.0,115.0,83.0,8.0,4.871185683919329,0.0,35.85142679900744,1.0131719433906603,0.4909250829005535,1.8634054731163776,0.0,26.2,45.2,13.0,0.0665024630541872,0.0334496800465386,0.0598413842826243,0.1265134386185117,0.0420242675347736,0.074074074074074,0.0496894409937888,0.0531914893617021,0.0580491708044238,0.0484342288426337,0.3497536945812808,0.0385645786051908,41.6
2024,MIN,20.0,DIV,3,Sherfield,Trent,Trent,Offense,00-0034487,11,WR,SHE566024,WR,Trent Sherfield,00-0034487,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,83.0,1.0,0.0,0.0,54.0,40.0,4.0,1.973562387865968,0.0,13.22202380952381,0.3215390489303533,0.2339075075682139,0.6460438286932797,0.0,14.3,22.3,8.0,0.0357142857142857,0.0253283302063789,0.048076923076923,0.0738340927365317,0.0416248746238716,0.0588235294117647,0.0384615384615384,0.0413223140495867,0.0502242020178181,0.0450646055814502,0.3293650793650793,0.0312868286660306,22.0
2024,PIT,20.0,DIV,3,Patterson,Cordarrelle,Cordarrelle,Offense,00-0030578,84,RB,PAT387075,RB,Cordarrelle Patterson,00-0030578,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,135.0,0.0,1.0,1.0,7.0,-7.84534724344177,0.0,12.0,14.0,80.0,1.0,0.0,0.0,42.0,56.0,5.0,-3.486692914913874,0.0,7.207422969187675,0.4661209086612312,0.211297639222941,0.8470897104479056,0.0,25.500000000000004,37.5,13.0,0.0358974358974358,0.0144280316042597,0.0426829268292682,0.0653885791295616,0.0288808664259927,0.0625,0.0413223140495867,0.0437956204379562,0.0456904332129963,0.0356046931407942,0.2051282051282051,0.0380208861401196,7.3
2024,PIT,20.0,DIV,3,Allen,Kyle,Kyle,Offense,00-0034577,4,QB,ALL543234,QB,Kyle Allen,00-0034577,2024.0,REG,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,1.4325529362540692,0.0,1.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118012422360248,6.1
2024,PIT,20.0,DIV,3,Heyward,Connor,Connor,Offense,00-0037304,83,TE,HEY274236,TE,Connor Heyward,00-0037304,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,40.0,1.0,0.0,0.0,67.0,7.0,3.0,0.1550253962632268,0.0,5.4423076923076925,0.2966154462648151,0.2554272397736158,0.6237222372387539,0.0,10.0,16.0,5.0,0.0519480519480519,0.0543390105433901,0.0164319248826291,0.12139328635679,0.0415800415800415,0.2,0.0666666666666666,0.08,0.1207900207900208,0.0732640332640332,0.2597402597402597,0.0428173838578462,22.9
2024,PIT,20.0,DIV,3,Skowronek,Ben,Ben,Offense,00-0036862,15,WR,SKO738004,WR,Ben Skowronek,00-0036862,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,69.0,0.0,0.0,0.0,40.0,29.0,4.0,6.3531590475467965,0.0,9.62531328320802,0.1835699023199023,0.2108576426576208,0.422955203340188,0.0,6.9,11.9,4.0,0.0387596899224806,0.0485436893203883,0.0574257425742574,0.0969744863400316,0.0715767634854771,0.0,0.0869565217391304,0.0769230769230769,0.0357883817427385,0.0572614107883817,0.5348837209302325,0.0372503599824704,21.4
2024,LAC,20.0,DIV,3,Vidal,Kimani,Kimani,Offense,00-0039391,30,RB,VID103821,RB,Kimani Vidal,00-0039391,2024.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,155.0,0.0,1.0,0.0,7.0,-8.408020302189103,0.0,5.0,9.0,62.0,1.0,0.0,0.0,48.0,37.0,2.0,1.7616465183673429,0.0,8.25,0.2697759146799747,0.1571367359209936,0.5146595871646577,0.0,27.700000000000003,32.7,9.0,0.0309278350515463,0.01947261663286,0.0374115267947421,0.0619698458836076,0.0272647317502198,0.0769230769230769,0.0196078431372549,0.0260869565217391,0.0520939043366484,0.0371964007847912,0.2130584192439862,0.0422229682617565,10.1
2024,LAC,20.0,DIV,3,Stick,Easton,Easton,Offense,00-0035282,2,QB,STI420937,QB,Easton Stick,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,0.0
