game_id,season,week,posteam,defteam,rusher_player_name,rusher_player_id,rush_attempts,rush_yards,rush_tds,yards_after_contact,temp,wind,roof,surface,home_team,away_team,home_score,away_score,spread_line,total_line,is_dome,is_home,opp_def_epa_per_play,opp_def_rush_epa,opp_def_rush_yards,avg_rush_yards_l4,avg_rush_tds_l4,avg_rush_attempts_l4
2017_15_BAL_CLE,2017,15,CLE,BAL,D.Kizer,00-0033899,7.0,35.0,0.0,0.0,36.0,0.0,outdoors,grass,CLE,BAL,10,27,-6.5,42.0,0,1,-0.108826794,-0.091220774,4.091954,41.0,0.5,6.5
2017_15_BAL_CLE,2017,15,CLE,BAL,I.Crowell,00-0030656,5.0,72.0,0.0,0.0,36.0,0.0,outdoors,grass,CLE,BAL,10,27,-6.5,42.0,0,1,-0.108826794,-0.091220774,4.091954,68.75,0.0,14.0
2017_15_CHI_DET,2017,15,CHI,DET,Jo.Howard,00-0032780,10.0,37.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,10,5.0,43.5,1,0,-0.08535152,-0.083891205,4.1666665,79.0,0.75,14.5
2017_15_CHI_DET,2017,15,DET,CHI,T.Green,00-0033748,10.0,35.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,10,5.0,43.5,1,1,-0.04790596,-0.10047607,4.0046296,33.0,0.5,8.0
2017_15_CHI_DET,2017,15,DET,CHI,T.Riddick,00-0030107,8.0,49.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,10,5.0,43.5,1,1,-0.04790596,-0.10047607,4.0046296,26.25,0.75,8.25
2017_15_CIN_MIN,2017,15,CIN,MIN,B.Hill,00-0033567,5.0,12.0,0.0,0.0,59.0,0.0,dome,sportturf,MIN,CIN,34,7,12.5,42.5,1,0,-0.1228917,-0.15163289,3.6730769,,,
2017_15_CIN_MIN,2017,15,CIN,MIN,G.Bernard,00-0030456,14.0,30.0,1.0,0.0,59.0,0.0,dome,sportturf,MIN,CIN,34,7,12.5,42.5,1,0,-0.1228917,-0.15163289,3.6730769,36.75,0.0,7.5
2017_15_CIN_MIN,2017,15,MIN,CIN,J.McKinnon,00-0031376,9.0,24.0,0.0,0.0,59.0,0.0,dome,sportturf,MIN,CIN,34,7,12.5,42.5,1,1,-0.032997824,-0.03128777,4.184049,35.25,0.0,10.75
2017_15_CIN_MIN,2017,15,MIN,CIN,L.Murray,00-0030513,20.0,76.0,1.0,0.0,59.0,0.0,dome,sportturf,MIN,CIN,34,7,12.5,42.5,1,1,-0.032997824,-0.03128777,4.184049,67.25,0.75,15.0
2017_15_CIN_MIN,2017,15,MIN,CIN,T.Bridgewater,00-0031237,3.0,-3.0,0.0,0.0,59.0,0.0,dome,sportturf,MIN,CIN,34,7,12.5,42.5,1,1,-0.032997824,-0.03128777,4.184049,,,
2017_15_DAL_OAK,2017,15,DAL,LV,A.Morris,00-0029141,16.0,61.0,0.0,0.0,57.0,4.0,outdoors,grass,OAK,DAL,17,20,-3.0,46.0,0,0,0.038586956,-0.05957797,4.025404,79.0,0.25,18.0
2017_15_DAL_OAK,2017,15,DAL,LV,D.Prescott,00-0033077,6.0,32.0,1.0,0.0,57.0,4.0,outdoors,grass,OAK,DAL,17,20,-3.0,46.0,0,0,0.038586956,-0.05957797,4.025404,27.5,0.5,5.0
2017_15_DAL_OAK,2017,15,DAL,LV,R.Smith,00-0031900,7.0,13.0,1.0,0.0,57.0,4.0,outdoors,grass,OAK,DAL,17,20,-3.0,46.0,0,0,0.038586956,-0.05957797,4.025404,31.5,0.75,8.25
2017_15_DAL_OAK,2017,15,LV,DAL,D.Carr,00-0031280,4.0,47.0,0.0,0.0,57.0,4.0,outdoors,grass,OAK,DAL,17,20,-3.0,46.0,0,0,-0.023423566,-0.043341707,4.129032,-3.25,0.0,4.25
2017_15_DAL_OAK,2017,15,LV,DAL,M.Lynch,00-0025399,16.0,76.0,0.0,0.0,57.0,4.0,outdoors,grass,OAK,DAL,17,20,-3.0,46.0,0,0,-0.023423566,-0.043341707,4.129032,74.0,0.75,15.25
2017_15_DEN_IND,2017,15,DEN,IND,B.Osweiler,00-0029682,4.0,15.0,1.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,0,0.0391224,-0.06059136,3.9487705,22.5,0.25,3.25
2017_15_DEN_IND,2017,15,DEN,IND,C.Anderson,00-0029854,30.0,158.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,0,0.0391224,-0.06059136,3.9487705,41.0,0.25,13.75
2017_15_DEN_IND,2017,15,DEN,IND,D.Booker,00-0032972,11.0,39.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,0,0.0391224,-0.06059136,3.9487705,25.25,0.0,9.25
2017_15_DEN_IND,2017,15,IND,DEN,F.Gore,00-0023500,10.0,31.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,1,-0.05753634,-0.21901359,3.3411214,76.75,0.25,20.75
2017_15_DEN_IND,2017,15,IND,DEN,J.Brissett,00-0033119,5.0,18.0,1.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,1,-0.05753634,-0.21901359,3.3411214,17.25,0.0,4.0
2017_15_DEN_IND,2017,15,IND,DEN,M.Mack,00-0033951,6.0,14.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,DEN,13,25,-3.0,40.5,0,1,-0.05753634,-0.21901359,3.3411214,21.75,0.0,6.0
2017_15_GB_CAR,2017,15,CAR,GB,C.McCaffrey,00-0033280,12.0,63.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,1,0.02214442,-0.11413631,3.8642242,34.0,0.25,6.5
2017_15_GB_CAR,2017,15,CAR,GB,C.Newton,00-0027939,14.0,58.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,1,0.02214442,-0.11413631,3.8642242,61.0,0.25,8.0
2017_15_GB_CAR,2017,15,CAR,GB,J.Stewart,00-0026153,11.0,27.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,1,0.02214442,-0.11413631,3.8642242,71.0,1.25,14.75
2017_15_GB_CAR,2017,15,GB,CAR,A.Jones,00-0033293,3.0,47.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,0,-0.054960232,-0.120283924,3.9915013,38.25,0.25,7.25
2017_15_GB_CAR,2017,15,GB,CAR,A.Rodgers,00-0023459,6.0,43.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,0,-0.054960232,-0.120283924,3.9915013,29.5,0.0,6.25
2017_15_GB_CAR,2017,15,GB,CAR,J.Williams,00-0033948,10.0,30.0,0.0,0.0,51.0,5.0,outdoors,grass,CAR,GB,31,24,3.0,46.5,0,0,-0.054960232,-0.120283924,3.9915013,71.25,0.75,18.75
2017_15_HOU_JAX,2017,15,HOU,JAX,A.Blue,00-0031075,12.0,55.0,0.0,0.0,72.0,5.0,outdoors,grass,JAX,HOU,45,7,10.5,39.0,0,0,-0.14908136,-0.10152228,4.3356643,12.0,0.0,5.25
2017_15_HOU_JAX,2017,15,HOU,JAX,L.Miller,00-0029615,9.0,32.0,0.0,0.0,72.0,5.0,outdoors,grass,JAX,HOU,45,7,10.5,39.0,0,0,-0.14908136,-0.10152228,4.3356643,55.25,0.25,17.75
2017_15_HOU_JAX,2017,15,JAX,HOU,C.Grant,00-0031731,10.0,69.0,1.0,0.0,72.0,5.0,outdoors,grass,JAX,HOU,45,7,10.5,39.0,0,1,0.022035113,-0.09013892,3.9704545,55.75,0.25,8.5
2017_15_HOU_JAX,2017,15,JAX,HOU,C.Ivory,00-0027531,17.0,42.0,0.0,0.0,72.0,5.0,outdoors,grass,JAX,HOU,45,7,10.5,39.0,0,1,0.022035113,-0.09013892,3.9704545,34.0,0.0,9.0
2017_15_HOU_JAX,2017,15,JAX,HOU,T.Yeldon,00-0032209,7.0,27.0,0.0,0.0,72.0,5.0,outdoors,grass,JAX,HOU,45,7,10.5,39.0,0,1,0.022035113,-0.09013892,3.9704545,19.25,0.0,5.5
2017_15_LAC_KC,2017,15,KC,LAC,A.Smith,00-0023436,3.0,13.0,0.0,0.0,53.0,9.0,outdoors,grass,KC,LAC,30,13,1.0,47.0,0,1,-0.05898737,-0.009969834,4.87907,26.25,0.0,5.0
2017_15_LAC_KC,2017,15,KC,LAC,C.West,00-0030668,5.0,6.0,0.0,0.0,53.0,9.0,outdoors,grass,KC,LAC,30,13,1.0,47.0,0,1,-0.05898737,-0.009969834,4.87907,33.25,0.25,9.25
2017_15_LAC_KC,2017,15,KC,LAC,K.Hunt,00-0033923,24.0,155.0,1.0,0.0,53.0,9.0,outdoors,grass,KC,LAC,30,13,1.0,47.0,0,1,-0.05898737,-0.009969834,4.87907,61.5,0.25,15.75
2017_15_LAC_KC,2017,15,LAC,KC,M.Gordon,00-0032144,19.0,78.0,1.0,0.0,53.0,9.0,outdoors,grass,KC,LAC,30,13,1.0,47.0,0,0,-0.011228553,-0.028962553,4.2663655,75.0,0.5,20.5
2017_15_LA_SEA,2017,15,LA,SEA,M.Brown,00-0031806,10.0,45.0,0.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,0,-0.058634344,-0.09506446,4.035398,34.5,0.25,9.0
2017_15_LA_SEA,2017,15,LA,SEA,T.Austin,00-0030525,10.0,44.0,0.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,0,-0.058634344,-0.09506446,4.035398,15.25,0.0,4.75
2017_15_LA_SEA,2017,15,LA,SEA,T.Gurley,00-0032241,21.0,152.0,3.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,0,-0.058634344,-0.09506446,4.035398,70.25,0.75,16.0
2017_15_LA_SEA,2017,15,SEA,LA,J.McKissic,00-0032602,6.0,20.0,0.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,1,-0.08279907,-0.022278368,4.6930456,23.25,0.0,4.75
2017_15_LA_SEA,2017,15,SEA,LA,M.Davis,00-0032063,6.0,19.0,0.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,1,-0.08279907,-0.022278368,4.6930456,38.0,0.25,11.0
2017_15_LA_SEA,2017,15,SEA,LA,R.Wilson,00-0029263,5.0,39.0,0.0,0.0,47.0,15.0,outdoors,fieldturf,SEA,LA,7,42,-1.0,47.5,0,1,-0.08279907,-0.022278368,4.6930456,48.0,0.5,6.25
2017_15_MIA_BUF,2017,15,BUF,MIA,L.McCoy,00-0027029,20.0,50.0,1.0,0.0,22.0,8.0,outdoors,a_turf,BUF,MIA,24,16,3.5,39.5,0,1,-0.010884296,-0.09809055,4.102088,103.0,0.5,20.5
2017_15_MIA_BUF,2017,15,BUF,MIA,T.Cadet,00-0029205,4.0,24.0,0.0,0.0,22.0,8.0,outdoors,a_turf,BUF,MIA,24,16,3.5,39.5,0,1,-0.010884296,-0.09809055,4.102088,17.25,0.0,4.25
2017_15_MIA_BUF,2017,15,BUF,MIA,T.Taylor,00-0028118,6.0,42.0,1.0,0.0,22.0,8.0,outdoors,a_turf,BUF,MIA,24,16,3.5,39.5,0,1,-0.010884296,-0.09809055,4.102088,31.0,0.25,4.75
2017_15_MIA_BUF,2017,15,MIA,BUF,K.Drake,00-0033118,16.0,78.0,1.0,0.0,22.0,8.0,outdoors,a_turf,BUF,MIA,24,16,3.5,39.5,0,0,-0.010783824,0.01595602,4.27897,64.5,0.25,16.0
2017_15_NE_PIT,2017,15,NE,PIT,D.Lewis,00-0028087,13.0,67.0,1.0,0.0,42.0,4.0,outdoors,grass,PIT,NE,24,27,-2.5,53.0,0,0,-0.039485168,-0.020542618,4.397403,70.25,0.0,11.25
2017_15_NE_PIT,2017,15,NE,PIT,R.Burkhead,00-0030288,4.0,12.0,1.0,0.0,42.0,4.0,outdoors,grass,PIT,NE,24,27,-2.5,53.0,0,0,-0.039485168,-0.020542618,4.397403,38.0,1.0,8.75
2017_15_NE_PIT,2017,15,PIT,NE,B.Roethlisberger,00-0022924,3.0,10.0,0.0,0.0,42.0,4.0,outdoors,grass,PIT,NE,24,27,-2.5,53.0,0,1,-0.0090020355,0.0030493143,4.707692,3.0,0.0,3.0
2017_15_NE_PIT,2017,15,PIT,NE,J.Conner,00-0033553,3.0,13.0,0.0,0.0,42.0,4.0,outdoors,grass,PIT,NE,24,27,-2.5,53.0,0,1,-0.0090020355,0.0030493143,4.707692,13.0,0.0,3.5
2017_15_NE_PIT,2017,15,PIT,NE,L.Bell,00-0030496,24.0,117.0,1.0,0.0,42.0,4.0,outdoors,grass,PIT,NE,24,27,-2.5,53.0,0,1,-0.0090020355,0.0030493143,4.707692,66.25,0.5,16.0
2017_15_NYJ_NO,2017,15,NO,NYJ,A.Kamara,00-0033906,12.0,44.0,0.0,0.0,59.0,0.0,dome,sportturf,NO,NYJ,31,19,16.5,47.0,1,1,-0.006057703,-0.10655482,4.0493565,73.75,1.0,8.75
2017_15_NYJ_NO,2017,15,NO,NYJ,M.Ingram,00-0027966,12.0,74.0,2.0,0.0,59.0,0.0,dome,sportturf,NO,NYJ,31,19,16.5,47.0,1,1,-0.006057703,-0.10655482,4.0493565,74.75,0.5,12.0
2017_15_NYJ_NO,2017,15,NYJ,NO,B.Powell,00-0028064,13.0,44.0,1.0,0.0,59.0,0.0,dome,sportturf,NO,NYJ,31,19,16.5,47.0,1,0,-0.037957873,-0.029591829,4.401478,36.75,0.25,12.5
