player_id,name,team,season,gp,sv_pct,gaa,sv_pct_z,gaa_z,gsaa_z,goalie_score
8449474,Kirk McLean,NYR,2000,23,0.88888,3.4907,-1.010741420818254,1.8203277072611954,0.0,-1.3385481866864046
8462052,Brian Boucher,PHI,2000,27,0.87577,3.26612,-2.0417704495134577,1.3050338137020019,0.0,-1.8451891251133237
8457791,Damian Rhodes,ATL,2000,38,0.89725,3.35912,-0.3524871896833285,1.5184202777727338,0.0,-0.7866887520634906
8460516,Dan Cloutier,"TBL,VAN",2000,40,0.89201,3.00031,-0.7645842232731765,0.6951385877381168,0.0,-0.765706435024895
8462047,Martin Biron,BUF,2000,18,0.90866,2.54897,0.5448462365113586,-0.3404511616563361,0.0,0.4895658498007329
8456264,Wade Flaherty,"NYI,TBL",2000,22,0.87809,3.38241,-1.8593152743362744,1.5718586729147488,0.0,-1.819116108644492
8464715,Peter Skudra,"BUF,BOS",2000,26,0.87866,3.33203,-1.814487925262573,1.4562628658192274,0.0,-1.7471292011713901
8462055,Marc Denis,CBJ,2000,32,0.89468,3.24545,-0.554603482875292,1.2576069512037005,0.0,-0.8281567814168903
8458615,Steve Shields,SJS,2000,21,0.91148,2.48399,0.7666236477181027,-0.4895463491328546,0.0,0.6926486156210906
8458562,Jamie McLennan,MIN,2000,38,0.90503,2.63633,0.25936680293671127,-0.1400055541163455,0.0,0.2250644850666788
8447449,Jeff Hackett,MTL,2000,19,0.88679,3.24562,-1.1751083674218405,1.2579970124821098,0.0,-1.2454802864530963
8467453,Andrew Raycroft,BOS,2000,15,0.89003,2.96006,-0.9203002779502545,0.6027858438795475,0.0,-0.8369648147823548
8447709,Glenn Healy,TOR,2000,15,0.88519,2.61793,-1.3009395227164449,-0.18222395130883487,0.0,-0.8086878518407751
8451860,Chris Terreri,"NJD,NYI",2000,18,0.89516,2.61155,-0.516854136286915,-0.19686272163970886,0.0,-0.2762263798486167
8459132,Steve Passmore,"LAK,CHI",2000,20,0.8884,2.89161,-1.0484907674066395,0.4457288173672724,0.0,-0.866292614387443
8468481,Rick DiPietro,NYI,2000,20,0.87766,3.48966,-1.893132397321704,1.817941450028577,0.0,-1.930939737997113
8457866,Dominic Roussel,"ANA,EDM",2000,21,0.8834,3.11683,-1.4417131277022948,0.9624911769157704,0.0,-1.317746201792574
8447687,Dominik Hasek,DET,2001,65,0.91535,2.1696,0.82320354097995,-0.9870942794266939,0.0,0.9400074589779884
8455710,Martin Brodeur,NJD,2001,73,0.90574,2.15322,-0.07762192527369784,-1.0278645187690654,0.0,0.33017737306744654
8460705,Evgeni Nabokov,SJS,2001,67,0.91804,2.29201,1.0753596808573989,-0.6824126556232918,0.0,1.0011358890798088
8455994,Byron Dafoe,BOS,2001,64,0.90723,2.21069,0.0620482042494995,-0.8848202174866414,0.0,0.37364624218076503
8462161,Brent Johnson,STL,2001,58,0.90177,2.18267,-0.449763142862356,-0.9545627148232265,0.0,0.044569283313986276
8445769,Sean Burke,PHX,2001,60,0.91992,2.29175,1.2515877637457287,-0.6830598022795197,0.0,1.1236584618703853
8459432,Jocelyn Thibault,CHI,2001,67,0.90221,2.48576,-0.4085182723991301,-0.20016394545329547,0.0,-0.20867525051988714
8451033,Patrick Roy,COL,2001,63,0.9251,1.93985,1.7371523751082634,-1.558947911228276,0.0,1.7878361288438838
8458568,Chris Osgood,NYI,2001,66,0.90966,2.50081,0.289832375216867,-0.1627041101600906,0.0,0.26189887747642066
8460516,Dan Cloutier,VAN,2001,62,0.90138,2.4332,-0.48632109622748854,-0.330987131035412,0.0,-0.21378189393083621
8457714,Felix Potvin,LAK,2001,71,0.90688,2.31376,0.029239784562845834,-0.6282763488042085,0.0,0.25502959205562936
8462047,Martin Biron,BUF,2001,72,0.91521,2.21789,0.8100801731052844,-0.8668992331603239,0.0,0.8859933779822147
8448535,Olie Kolzig,WSH,2001,71,0.90288,2.78853,-0.3457135832846663,0.5534383357243551,0.0,-0.4466623123316958
8460535,Jose Theodore,MTL,2001,67,0.93103,2.11182,2.2930207429421987,-1.1309101786453906,0.0,2.013614655929919
8458266,Roman Turek,CGY,2001,69,0.90647,2.52853,-0.009192935641526139,-0.09370832050376919,0.0,0.028633144927896
8459541,Tommy Salo,EDM,2001,69,0.91301,2.21565,0.6038558207891548,-0.8724746505062894,0.0,0.7449819705064867
8448382,Curtis Joseph,TOR,2001,51,0.90578,2.2317,-0.07387239159521897,-0.8325257896122074,0.0,0.2597953484347707
8459579,Patrick Lalime,OTT,2001,61,0.90269,2.47863,-0.36352386825742533,-0.21791069798755153,0.0,-0.17082396678875839
8460704,Johan Hedberg,PIT,2001,66,0.90383,2.75502,-0.25666215842088164,0.4700310878389531,0.0,-0.3537083261864803
8459140,Nikolai Khabibulin,TBL,2001,70,0.92006,2.35632,1.2647111316203943,-0.5223434192308655,0.0,1.0727165632663906
8450833,Mike Richter,NYR,2001,55,0.90626,2.94823,-0.028877987453524583,0.9509357241844756,0.0,-0.375332671370953
8468651,Roman Cechmanek,PHI,2001,46,0.9213,2.05117,1.3809466756531248,-1.2818695813386043,0.0,1.437149015173059
8456137,Mike Dunham,NSH,2001,58,0.90557,2.6054,-0.09355744340721742,0.09762307743567646,0.0,-0.10139202500044756
8445386,Ed Belfour,DAL,2001,60,0.89506,2.64746,-1.0787474174265566,0.20231149420858038,0.0,-0.8241080047094047
8456692,Arturs Irbe,CAR,2001,51,0.90171,2.5419,-0.4553874433800639,-0.0604300482200381,0.0,-0.2934050346023967
8462044,Jean-Sebastien Giguere,ANA,2001,53,0.91979,2.13008,1.239401779290688,-1.0854605711733687,0.0,1.265550503251931
8462052,Brian Boucher,PHI,2001,41,0.90534,2.40571,-0.11511726205844489,-0.39941044480353116,0.0,0.06935303248085865
8466141,Roberto Luongo,FLA,2001,58,0.9153,2.77261,0.8185166238818566,0.513813048158386,0.0,0.37597642289666316
8445275,Tom Barrasso,"CAR,TOR",2001,38,0.90662,2.62368,0.0048678156527540055,0.14312246541971493,0.0,-0.05009668882960561
8460612,Marty Turco,DAL,2001,31,0.92089,2.09382,1.3425139554487528,-1.1757126394611832,0.0,1.3708183416472408
8460806,Dwayne Roloson,MIN,2001,45,0.90106,2.68104,-0.5163173656552883,0.28589297388604273,0.0,-0.46507845440905893
8466290,David Aebischer,COL,2001,21,0.93122,1.87579,2.3108310279149578,-1.7183948912204823,0.0,2.2454727302248476
8458584,Milan Hnilicka,ATL,2001,60,0.90848,3.18937,0.17922113170184445,1.551139357580051,0.0,-0.4551893175627034
8451837,Ron Tugnutt,CBJ,2001,44,0.90041,2.85424,-0.5772472879305023,0.7169922079580083,0.0,-0.6684265212577849
8466192,Jani Hurme,OTT,2001,25,0.90657,2.47583,0.00018089855466062415,-0.22487996967000748,0.0,0.08414665788440821
8457969,Corey Schwab,TOR,2001,30,0.89391,2.73414,-1.1865465106827147,0.418060233292633,0.0,-0.9795168847944399
8469463,Dan Blackburn,NYR,2001,31,0.89839,3.28117,-0.7665987386934977,1.7796319077405964,0.0,-1.1968437665819727
8458988,Manny Fernandez,MIN,2001,44,0.89196,3.04533,-1.3693362775083773,1.1926201100296705,0.0,-1.3957468401839093
8458075,Garth Snow,NYI,2001,25,0.89981,2.71184,-0.6334902931076333,0.36255496239306706,0.0,-0.5750251229694546
8464715,Peter Skudra,VAN,2001,23,0.90748,2.41935,0.08548278973996641,-0.3654601356075632,0.0,0.19586024771968805
8459308,Manny Legace,DET,2001,20,0.91053,2.41668,0.3713847327236939,-0.3721058339619063,0.0,0.3967243125800647
8459252,Fred Brathwaite,STL,2001,25,0.90055,2.2404,-0.564123920055847,-0.8108712668845736,0.0,-0.08847008457666528
8460497,Jamie Storr,LAK,2001,19,0.92222,1.89519,1.4671859502580555,-1.670107794563461,0.0,1.6420446665439923
8462055,Marc Denis,CBJ,2001,42,0.89891,3.10856,-0.7178548008733245,1.3500011987731493,0.0,-1.002499965722412
8458615,Steve Shields,ANA,2001,33,0.90705,2.66669,0.04517530269636541,0.2501754565134524,0.0,-0.06212605626642399
8460715,John Grahame,BOS,2001,19,0.89662,2.89268,-0.9325156039660263,0.8126703520557356,0.0,-0.9506872722849163
8459132,Steve Passmore,CHI,2001,23,0.90358,2.25876,-0.28009674391134853,-0.7651727568524648,0.0,0.09153593278720841
8462147,Miikka Kiprusoff,SJS,2001,20,0.91535,2.48822,0.82320354097995,-0.19404094247513676,0.0,0.6437016445169021
8465093,Robert Esche,PHX,2001,22,0.90243,2.72536,-0.38789583716751713,0.39620658851692886,0.0,-0.4171856867054538
8460712,Tomas Vokoun,NSH,2001,29,0.90265,2.69287,-0.3672734019359042,0.31533814674442295,0.0,-0.37266163335264635
8447449,Jeff Hackett,MTL,2001,15,0.90379,3.18139,-0.2604116920993605,1.5312769332850495,0.0,-0.7528197119821495
8459463,Kevin Weekes,"TBL,CAR",2001,21,0.91585,2.71693,0.8700727119608942,0.3752241027015331,0.0,0.4635305709971329
8445470,Craig Billington,WSH,2001,17,0.87796,3.04068,-2.6816730649746696,1.181046140985591,0.0,-2.3020240626352755
8456830,Trevor Kidd,FLA,2001,33,0.89498,3.20779,-1.0862464847835038,1.5969872091482133,0.0,-1.350399374610427
8462102,Jean-Sebastien Aubin,PIT,2001,21,0.87895,3.56392,-2.5888721064324063,2.483403896388681,0.0,-2.724227011305097
8452217,Mike Vernon,CGY,2001,18,0.89866,2.76324,-0.7412893863637914,0.4904908782781656,0.0,-0.697624797310384
8457791,Damian Rhodes,ATL,2001,15,0.89293,3.66725,-1.2784100858053533,2.740594911727343,0.0,-1.9110197078363476
8455710,Martin Brodeur,NJD,2002,73,0.91383,2.01629,0.4568225506658631,-1.3110488008151866,0.0,0.7831149464918465
8459579,Patrick Lalime,OTT,2002,67,0.91074,2.16059,0.23856341965298378,-0.9878347814904614,0.0,0.5189066399777211
8445386,Ed Belfour,TOR,2002,62,0.92235,2.2633,1.0586244264683562,-0.7577771797937006,0.0,0.9877793102595679
8451033,Patrick Roy,COL,2002,63,0.92048,2.18117,0.9265388034929232,-0.9417381458861455,0.0,0.9655341340073951
8462044,Jean-Sebastien Giguere,ANA,2002,65,0.92032,2.30454,0.9152373598158854,-0.6654047185535649,0.0,0.8577108742366322
8448382,Curtis Joseph,DET,2002,61,0.91169,2.48987,0.305665741485422,-0.25028861182140005,0.0,0.2966294851868224
8468651,Roman Cechmanek,PHI,2002,58,0.92543,1.82666,1.2761772172514156,-1.7357963717406737,0.0,1.4889759002224456
8460516,Dan Cloutier,VAN,2002,57,0.90792,2.41673,0.03937547484511254,-0.41411309812362057,0.0,0.17669639794961814
8448535,Olie Kolzig,WSH,2002,66,0.91896,2.40381,0.819175088561025,-0.44305228821146114,0.0,0.7123781847614555
8460612,Marty Turco,DAL,2002,55,0.9323,1.72362,1.7614329551344166,-1.9665931323173869,0.0,1.899488718040826
8459140,Nikolai Khabibulin,TBL,2002,65,0.91136,2.47149,0.2823565139015189,-0.29145752155936494,0.0,0.29586079557920614
8459541,Tommy Salo,EDM,2002,65,0.89929,2.70556,-0.570196143485343,0.23283011186640434,0.0,-0.4684567008277977
8462055,Marc Denis,CBJ,2002,77,0.90349,3.08584,-0.2735332469629876,1.084609926619049,0.0,-0.5775538037192942
8458266,Roman Turek,CGY,2002,65,0.90232,2.57481,-0.3561750538513587,-0.06003359587238972,0.0,-0.21810916122914537
8459432,Jocelyn Thibault,CHI,2002,62,0.91479,2.36735,0.5246312127281133,-0.5247181450692537,0.0,0.5436218926377216
8460712,Tomas Vokoun,NSH,2002,69,0.91756,2.20431,0.7202874563869093,-0.8899074292737117,0.0,0.8078296457792647
8460806,Dwayne Roloson,MIN,2002,50,0.92653,1.99657,1.35387464253108,-1.3552191435808392,0.0,1.4032886261237645
8456137,Mike Dunham,"NSH,NYR",2002,58,0.91574,2.50186,0.5917335345605516,-0.22343250584978824,0.0,0.4795538866743282
8458568,Chris Osgood,"NYI,STL",2002,46,0.89245,2.9467,-1.0533328606789,0.7729536643263089,0.0,-0.9897192216308364
8469636,Pasi Nurminen,ATL,2002,52,0.90564,2.878,-0.12167009755273461,0.6190742247725419,0.0,-0.30644979031950553
8460535,Jose Theodore,MTL,2002,57,0.90818,2.89571,0.057740320820308735,0.6587424179966638,0.0,-0.20000431818482886
8466141,Roberto Luongo,FLA,2002,65,0.91844,2.71263,0.7824453966106405,0.24866603090053954,0.0,0.43679062718742556
8458988,Manny Fernandez,MIN,2002,35,0.92386,2.24325,1.1652818011704422,-0.802686681439305,0.0,1.0758983130461817
8460705,Evgeni Nabokov,SJS,2002,55,0.90647,2.71473,-0.0630438584780786,0.2533697692275106,0.0,-0.13434351314469753
8457714,Felix Potvin,LAK,2002,42,0.89361,2.66152,-0.971397394020341,0.1341859995236392,0.0,-0.7028885045326004
8462047,Martin Biron,BUF,2002,54,0.90803,2.55556,0.04714521737308288,-0.10315119720295772,0.0,0.06915942859286946
8460715,John Grahame,"BOS,TBL",2002,40,0.90943,2.51516,0.14603284954719872,-0.19364216311230567,0.0,0.16857563099200631
8458075,Garth Snow,NYI,2002,43,0.91785,2.30946,0.740771323051549,-0.6543845316160892,0.0,0.736213336426883
8462161,Brent Johnson,STL,2002,38,0.90047,2.46822,-0.48684799636716,-0.2987819140970773,0.0,-0.2195343704321897
8447449,Jeff Hackett,"MTL,BOS",2002,36,0.91139,2.86249,0.2844755345909703,0.5843337574147701,0.0,-0.020316302479001368
8451837,Ron Tugnutt,DAL,2002,31,0.89583,2.46903,-0.814589863001381,-0.29696761502810276,0.0,-0.44092310708018395
8462052,Brian Boucher,PHX,2002,45,0.89421,3.019,-0.9290169802314375,0.9348966552977415,0.0,-0.9647221055374882
8459463,Kevin Weekes,CAR,2002,51,0.91237,2.54934,0.3536968771128522,-0.117083222152367,0.0,0.28067125127870024
8460704,Johan Hedberg,PIT,2002,41,0.89473,3.13669,-0.8922872882810452,1.1985075903935625,0.0,-1.0355830978757563
8459308,Manny Legace,DET,2002,25,0.92511,2.17674,1.2535743298973323,-0.9516607938806599,0.0,1.1893876368813843
8459252,Fred Brathwaite,STL,2002,30,0.88272,2.74891,-1.7406019042890277,0.32992871018744924,0.0,-1.2919256145430862
8445769,Sean Burke,PHX,2002,22,0.93037,2.11459,1.6251092907800964,-1.0908690496050653,0.0,1.4900962608120862
8465093,Robert Esche,PHI,2002,30,0.90726,2.19724,-0.007242980322685938,-0.9057433483078479,0.0,0.3235882314737767
8460497,Jamie Storr,LAK,2002,39,0.90486,2.54508,-0.17676463547831536,-0.12662509132993668,0.0,-0.07312879141835443
8458615,Steve Shields,BOS,2002,36,0.89569,2.75544,-0.824478626218795,0.3445550965089358,0.0,-0.6802302217721337
8468037,Martin Prusek,OTT,2002,18,0.91084,2.37522,0.24562682195113433,-0.5070903257200812,0.0,0.34932259929559134
8464715,Peter Skudra,VAN,2002,23,0.89655,2.7172,-0.7637333664546954,0.25890226145018647,0.0,-0.6082570558318408
8469463,Dan Blackburn,NYR,2002,32,0.88954,3.16601,-1.2588778675551022,1.2641807369396532,0.0,-1.306294347660339
8456692,Arturs Irbe,CAR,2002,34,0.87745,3.18474,-2.1128432054016035,1.3061336030654478,0.0,-1.896645376404582
8462255,Jussi Markkanen,EDM,2002,22,0.90431,2.59267,-0.21561334811815133,-0.0200294213391973,0.0,-0.1379497414786417
8466290,David Aebischer,COL,2002,22,0.91568,2.42892,0.5874954931816644,-0.38680901707324966,0.0,0.5359478267573246
8467959,Sebastien Caron,PIT,2002,24,0.91632,2.64182,0.6327012678898312,0.09006045426586347,0.0,0.39345753910232056
8469675,Martin Gerber,ANA,2002,22,0.92883,1.94481,1.5163328953885666,-1.4711550939637068,0.0,1.5547465701329264
8468011,Ryan Miller,BUF,2002,15,0.90243,2.63066,-0.3484053113233962,0.06506344487110335,0.0,-0.2582425511347192
8456830,Trevor Kidd,TOR,2002,19,0.89557,3.09702,-0.8329547089765772,1.1096517335216851,0.0,-0.9633997872469319
8462102,Jean-Sebastien Aubin,PIT,2002,21,0.89983,3.12647,-0.5320537710753268,1.1756160638689692,0.0,-0.7846679468275084
8455994,Byron Dafoe,ATL,2002,17,0.86228,4.35737,-3.1843613340311565,3.932678686092149,0.0,-3.570814004959295
8462147,Miikka Kiprusoff,SJS,2002,22,0.87895,3.25252,-2.0068921709293295,1.457952357256923,0.0,-1.8803452581609588
8462120,Sebastien Charpentier,WSH,2002,17,0.9061,2.79405,-0.08917844698123728,0.4310366854633889,0.0,-0.21637549917436166
8466156,Mika Noronen,BUF,2002,16,0.9124,2.42329,0.35581589780229583,-0.39941951554031974,0.0,0.3844871726858141
8458584,Milan Hnilicka,ATL,2002,21,0.89256,3.55612,-1.0455631181509297,2.13797852681331,0.0,-1.4795103540862953
8462247,Zac Bierk,PHX,2002,16,0.93205,2.17112,1.7437744493890401,-0.964248893593792,0.0,1.524097440517175
8466192,Jani Hurme,FLA,2002,28,0.90664,2.87783,-0.05103607457122105,0.618693445955596,0.0,-0.2587404118362026
8458562,Jamie McLennan,CGY,2002,22,0.89199,2.98742,-1.0858245112503975,0.864161390361672,0.0,-1.0446783435825058
8455710,Martin Brodeur,NJD,2003,75,0.91653,2.02874,0.562132675981183,-1.1117844141875246,0.0,0.7860165128530835
8460612,Marty Turco,DAL,2003,73,0.91262,1.98198,0.23213746938800084,-1.2196057820877124,0.0,0.6018762534659702
8445386,Ed Belfour,TOR,2003,59,0.91773,2.12521,0.663409977237411,-0.8893394321231286,0.0,0.7734888722607902
8460712,Tomas Vokoun,NSH,2003,73,0.90909,2.53012,-0.06578659180738364,0.04432074915285909,0.0,-0.06070684615610347
8460516,Dan Cloutier,VAN,2003,60,0.91377,2.27176,0.3291948830918774,-0.5514176728037837,0.0,0.42396662112276384
8460535,Jose Theodore,MTL,2003,67,0.91935,2.2724,0.8001343339333048,-0.5499419312414198,0.0,0.7423212956261326
8466290,David Aebischer,COL,2003,62,0.92425,2.0903,1.2136833140628727,-0.9698365226576788,0.0,1.1754523367879552
8460705,Evgeni Nabokov,SJS,2003,59,0.92111,2.20512,0.94867437577576,-0.7050792629848902,0.0,0.8994693188852916
8458568,Chris Osgood,STL,2003,67,0.91022,2.23771,0.0295828668755636,-0.6299317356139083,0.0,0.2497142112137522
8467453,Andrew Raycroft,BOS,2003,57,0.92622,2.05259,1.3799468836251703,-1.05678998252757,0.0,1.3197408530960588
8459140,Nikolai Khabibulin,TBL,2003,55,0.91018,2.32759,0.02620695683368621,-0.4226822799494748,0.0,0.17186202812429022
8462047,Martin Biron,BUF,2003,52,0.91331,2.52375,0.2903719176103249,0.029632508914959242,0.0,0.18581849035921394
8469636,Pasi Nurminen,ATL,2003,64,0.90345,2.77652,-0.5417899077116177,0.6124812506628323,0.0,-0.590188265296288
8466141,Roberto Luongo,FLA,2003,72,0.9305,2.42726,1.7411692581056855,-0.19285859007326087,0.0,1.2493374446808125
8459579,Patrick Lalime,OTT,2003,57,0.90479,2.29217,-0.4286969213088376,-0.504355352041533,0.0,-0.10639315944813785
8462147,Miikka Kiprusoff,CGY,2003,38,0.93271,1.69525,1.9276882879192285,-1.8807610604885028,0.0,1.9910714407394305
8459463,Kevin Weekes,CAR,2003,66,0.91162,2.32673,0.14773971834115043,-0.4246653076739006,0.0,0.25487997299031534
8468481,Rick DiPietro,NYI,2003,50,0.91118,2.3631,0.11060470788053663,-0.34080168170020797,0.0,0.1991563909096958
8459308,Manny Legace,DET,2003,41,0.91952,2.11573,0.8144819516112696,-0.9111988540156388,0.0,0.8837562776327188
8462055,Marc Denis,CBJ,2003,66,0.91776,2.56074,0.6659419097688144,0.11492575952719071,0.0,0.4090334230235948
8465093,Robert Esche,PHI,2003,40,0.91523,2.04113,0.45241559962028033,-1.0832149798786426,0.0,0.7013056647567063
8460806,Dwayne Roloson,MIN,2003,48,0.93272,1.8757,1.9285322654296932,-1.4646711152877128,0.0,1.8399303915827827
8448535,Olie Kolzig,WSH,2003,63,0.90806,2.88901,-0.15271627538563742,0.8718658887101406,0.0,-0.42130574642042473
8460715,John Grahame,TBL,2003,29,0.91265,2.06134,0.2346694019194042,-1.0366138283546305,0.0,0.53686916067893
8459541,Tommy Salo,"EDM,COL",2003,49,0.89741,2.55846,-1.051552324034588,0.10966843021127087,0.0,-0.7520366836095901
8468651,Roman Cechmanek,LAK,2003,49,0.90567,2.51015,-0.35442690038761,-0.0017269992852672,0.0,-0.23936755293405945
8462044,Jean-Sebastien Giguere,ANA,2003,55,0.91373,2.61645,0.3258189730500094,0.24338445083855667,0.0,0.13188405448875354
8469152,Ty Conklin,EDM,2003,38,0.9124,2.41633,0.21356996415769394,-0.2180614889430014,0.0,0.22412557436075115
8448382,Curtis Joseph,DET,2003,31,0.9086,2.3888,-0.1071414898203395,-0.28154143458654685,0.0,0.030104193548062944
8445769,Sean Burke,"PHX,PHI",2003,47,0.9086,2.72489,-0.1071414898203395,0.4934304118115333,0.0,-0.25246199147406884
8456137,Mike Dunham,NYR,2003,57,0.89553,3.03012,-1.2102200960026661,1.1972438447493958,0.0,-1.256023316805051
8468037,Martin Prusek,OTT,2003,29,0.91705,2.12092,0.6060195065255516,-0.8992315122833472,0.0,0.738234188554165
8458075,Garth Snow,NYI,2003,39,0.89914,2.79875,-0.9055442147235363,0.6637402114930543,0.0,-0.85519125833257
8458562,Jamie McLennan,"CGY,NYR",2003,30,0.90497,2.30771,-0.4135053261203987,-0.46852250223039243,0.0,-0.10917148294446231
8462117,Vesa Toskala,SJS,2003,28,0.93026,2.06368,1.7209137978544398,-1.031218148267238,0.0,1.5412999086692154
8457714,Felix Potvin,BOS,2003,28,0.90289,2.50402,-0.5890526482978543,-0.015861836437280157,0.0,-0.3930886659268682
8469675,Martin Gerber,ANA,2003,32,0.91847,2.26092,0.7258643130120771,-0.5764130455163166,0.0,0.7016817249742633
8458988,Manny Fernandez,MIN,2003,37,0.91477,2.49251,0.4135926341387278,-0.04240212609791325,0.0,0.29552127099347536
8466156,Mika Noronen,BUF,2003,35,0.90621,2.57202,-0.30885211482231206,0.140935704563849,0.0,-0.2605238936559818
8462052,Brian Boucher,PHX,2003,40,0.90608,2.74148,-0.3198238224583995,0.5316844001234271,0.0,-0.41042604220035533
8447449,Jeff Hackett,PHI,2003,27,0.90497,2.39246,-0.4135053261203987,-0.2731020375267802,0.0,-0.1804246716160252
